method,seed,image_id,keypoint_id,coarse_x,coarse_y,final_x,final_y,num_votes,num_reliable,mean_vote_distance,median_vote_distance,fallback
A4,1,88,8,401.2473,198.8968,401.2473,198.8968,106,106,0.5535,0.4172,
A6,1,88,0,377.1557,254.2807,377.1557,254.2807,106,106,0.7898,0.7033,
A6,1,88,1,422.0879,157.6816,422.0879,157.6816,106,106,0.9571,0.6830,
A6,1,88,2,419.0991,227.9709,419.0723,227.8347,106,105,0.8420,0.6166,
A6,1,88,3,376.5224,210.2944,376.5224,210.2944,106,106,0.7386,0.6438,
A6,1,88,4,423.6515,170.8109,423.6515,170.8109,106,106,1.1005,0.9573,
A6,1,88,5,361.2341,222.6194,361.2341,222.6194,106,106,0.8328,0.6919,
A6,1,88,6,388.3456,204.7996,388.3456,204.7996,106,106,0.5300,0.3189,
A6,1,88,7,435.9003,186.9171,435.9003,186.9171,106,106,0.8455,0.7288,
A6,1,88,8,401.2473,198.8968,401.2473,198.8968,106,106,0.5535,0.4172,
B4,1,88,0,377.1557,254.2807,377.1353,254.3778,106,106,0.7898,0.7033,
B4,1,88,1,422.0879,157.6816,422.0453,157.8210,106,106,0.9571,0.6830,
B4,1,88,2,419.0991,227.9709,419.0733,227.8322,106,106,0.8420,0.6166,
B4,1,88,3,376.5224,210.2944,376.5278,210.2952,106,106,0.7386,0.6438,
B4,1,88,4,423.6515,170.8109,423.6570,170.9555,106,106,1.1005,0.9573,
B4,1,88,5,361.2341,222.6194,361.2529,222.6196,106,106,0.8328,0.6919,
B4,1,88,6,388.3456,204.7996,388.3709,204.7840,106,106,0.5300,0.3189,
B4,1,88,7,435.9003,186.9171,435.8888,186.9005,106,106,0.8455,0.7288,
B4,1,88,8,401.2473,198.8968,401.2354,198.8973,106,106,0.5535,0.4172,
baseline,1,89,0,367.1415,254.8720,367.1415,254.8720,0,0,-1.0000,-1.0000,
baseline,1,89,1,414.1993,159.3107,414.1993,159.3107,0,0,-1.0000,-1.0000,
baseline,1,89,2,409.6929,229.5928,409.6929,229.5928,0,0,-1.0000,-1.0000,
baseline,1,89,3,367.6300,209.8545,367.6300,209.8545,0,0,-1.0000,-1.0000,
baseline,1,89,4,415.0607,171.0197,415.0607,171.0197,0,0,-1.0000,-1.0000,
baseline,1,89,5,351.4126,223.5540,351.4126,223.5540,0,0,-1.0000,-1.0000,
baseline,1,89,6,379.3343,206.4794,379.3343,206.4794,0,0,-1.0000,-1.0000,
baseline,1,89,7,427.2033,188.1704,427.2033,188.1704,0,0,-1.0000,-1.0000,
baseline,1,89,8,392.3107,199.8336,392.3107,199.8336,0,0,-1.0000,-1.0000,
A4,1,89,0,367.1415,254.8720,367.1117,255.0386,111,110,0.8354,0.7494,
A4,1,89,1,414.1993,159.3107,414.1993,159.3107,111,111,0.7550,0.6238,
A4,1,89,2,409.6929,229.5928,409.6929,229.5928,111,111,0.8100,0.5832,
A4,1,89,3,367.6300,209.8545,367.6300,209.8545,111,111,0.6034,0.4751,
A4,1,89,4,415.0607,171.0197,415.0607,171.0197,111,111,0.8293,0.6664,
A4,1,89,5,351.4126,223.5540,351.4126,223.5540,111,111,0.7844,0.6235,
A4,1,89,6,379.3343,206.4794,379.3343,206.4794,111,111,0.6993,0.4675,
A4,1,89,7,427.2033,188.1704,427.2033,188.1704,111,111,0.6588,0.5638,
A4,1,89,8,392.3107,199.8336,392.3107,199.8336,111,111,0.4345,0.3092,
A6,1,89,0,367.1415,254.8720,367.1415,254.8720,111,111,0.8354,0.7494,
A6,1,89,1,414.1993,159.3107,414.1993,159.3107,111,111,0.7550,0.6238,
A6,1,89,2,409.6929,229.5928,409.6929,229.5928,111,111,0.8100,0.5832,
A6,1,89,3,367.6300,209.8545,367.6300,209.8545,111,111,0.6034,0.4751,
A6,1,89,4,415.0607,171.0197,415.0607,171.0197,111,111,0.8293,0.6664,
A6,1,89,5,351.4126,223.5540,351.4126,223.5540,111,111,0.7844,0.6235,
A6,1,89,6,379.3343,206.4794,379.3343,206.4794,111,111,0.6993,0.4675,
A6,1,89,7,427.2033,188.1704,427.2033,188.1704,111,111,0.6588,0.5638,
A6,1,89,8,392.3107,199.8336,392.3107,199.8336,111,111,0.4345,0.3092,
B4,1,89,0,367.1415,254.8720,367.1293,254.9564,111,111,0.8354,0.7494,
B4,1,89,1,414.1993,159.3107,414.2146,159.2694,111,111,0.7550,0.6238,
B4,1,89,2,409.6929,229.5928,409.6826,229.5511,111,111,0.8100,0.5832,
B4,1,89,3,367.6300,209.8545,367.6269,209.8596,111,111,0.6034,0.4751,
B4,1,89,4,415.0607,171.0197,415.0512,171.0387,111,111,0.8293,0.6664,
B4,1,89,5,351.4126,223.5540,351.4437,223.5539,111,111,0.7844,0.6235,
B4,1,89,6,379.3343,206.4794,379.3501,206.4598,111,111,0.6993,0.4675,
B4,1,89,7,427.2033,188.1704,427.2408,188.1625,111,111,0.6588,0.5638,
B4,1,89,8,392.3107,199.8336,392.3040,199.8284,111,111,0.4345,0.3092,
baseline,1,90,0,346.3329,254.6221,346.3329,254.6221,0,0,-1.0000,-1.0000,
baseline,1,90,1,389.8613,159.3354,389.8613,159.3354,0,0,-1.0000,-1.0000,
baseline,1,90,2,388.5193,228.4060,388.5193,228.4060,0,0,-1.0000,-1.0000,
baseline,1,90,3,344.9095,210.5321,344.9095,210.5321,0,0,-1.0000,-1.0000,
baseline,1,90,4,390.7269,170.7554,390.7269,170.7554,0,0,-1.0000,-1.0000,
baseline,1,90,5,330.7623,223.9669,330.7623,223.9669,0,0,-1.0000,-1.0000,
baseline,1,90,6,357.7670,206.2946,357.7670,206.2946,0,0,-1.0000,-1.0000,
baseline,1,90,7,403.3887,187.2781,403.3887,187.2781,0,0,-1.0000,-1.0000,
baseline,1,90,8,369.2003,199.8720,369.2003,199.8720,0,0,-1.0000,-1.0000,
A4,1,90,0,346.3329,254.6221,346.3212,254.7523,111,110,0.9345,0.8666,
A4,1,90,1,389.8613,159.3354,389.8613,159.3354,111,111,0.9476,0.6698,
A4,1,90,2,388.5193,228.4060,388.5193,228.4060,111,111,0.6774,0.5343,
A4,1,90,3,344.9095,210.5321,344.9095,210.5321,111,111,0.6197,0.5630,
A4,1,90,4,390.7269,170.7554,390.7578,170.9161,111,109,0.9677,0.7463,
A4,1,90,5,330.7623,223.9669,330.7623,223.9669,111,111,0.7189,0.6312,
A4,1,90,6,357.7670,206.2946,357.7670,206.2946,111,111,0.6690,0.4138,
A4,1,90,7,403.3887,187.2781,403.3887,187.2781,111,111,0.6026,0.4475,
A4,1,90,8,369.2003,199.8720,369.2003,199.8720,111,111,0.5319,0.4154,
A6,1,90,0,346.3329,254.6221,346.3329,254.6221,111,111,0.9345,0.8666,
A6,1,90,1,389.8613,159.3354,389.8613,159.3354,111,111,0.9476,0.6698,
A6,1,90,2,388.5193,228.4060,388.5193,228.4060,111,111,0.6774,0.5343,
A6,1,90,3,344.9095,210.5321,344.9095,210.5321,111,111,0.6197,0.5630,
A6,1,90,4,390.7269,170.7554,390.7269,170.7554,111,111,0.9677,0.7463,
A6,1,90,5,330.7623,223.9669,330.7623,223.9669,111,111,0.7189,0.6312,
A6,1,90,6,357.7670,206.2946,357.7670,206.2946,111,111,0.6690,0.4138,
A6,1,90,7,403.3887,187.2781,403.3887,187.2781,111,111,0.6026,0.4475,
A6,1,90,8,369.2003,199.8720,369.2003,199.8720,111,111,0.5319,0.4154,
B4,1,90,0,346.3329,254.6221,346.3159,254.6582,111,111,0.9345,0.8666,
B4,1,90,1,389.8613,159.3354,389.8448,159.3333,111,111,0.9476,0.6698,
B4,1,90,2,388.5193,228.4060,388.5268,228.4073,111,111,0.6774,0.5343,
B4,1,90,3,344.9095,210.5321,344.8921,210.5308,111,111,0.6197,0.5630,
B4,1,90,4,390.7269,170.7554,390.7327,170.8027,111,111,0.9677,0.7463,
B4,1,90,5,330.7623,223.9669,330.7504,223.9649,111,111,0.7189,0.6312,
B4,1,90,6,357.7670,206.2946,357.7608,206.2609,111,111,0.6690,0.4138,
B4,1,90,7,403.3887,187.2781,403.3864,187.2655,111,111,0.6026,0.4475,
B4,1,90,8,369.2003,199.8720,369.1977,199.8604,111,111,0.5319,0.4154,
baseline,1,91,0,306.7786,250.4418,306.7786,250.4418,0,0,-1.0000,-1.0000,
baseline,1,91,1,356.0830,164.8372,356.0830,164.8372,0,0,-1.0000,-1.0000,
baseline,1,91,2,351.1375,230.5011,351.1375,230.5011,0,0,-1.0000,-1.0000,
baseline,1,91,3,306.0748,206.7967,306.0748,206.7967,0,0,-1.0000,-1.0000,
baseline,1,91,4,352.4931,173.2544,352.4931,173.2544,0,0,-1.0000,-1.0000,
baseline,1,91,5,295.9427,221.7132,295.9427,221.7132,0,0,-1.0000,-1.0000,
baseline,1,91,6,323.6188,208.1553,323.6188,208.1553,0,0,-1.0000,-1.0000,
baseline,1,91,7,365.4480,191.3660,365.4480,191.3660,0,0,-1.0000,-1.0000,
baseline,1,91,8,332.4092,200.2919,332.4092,200.2919,0,0,-1.0000,-1.0000,
A4,1,91,0,306.7786,250.4418,306.7786,250.4418,117,117,0.5760,0.4505,
A4,1,91,1,356.0830,164.8372,356.0830,164.8372,117,117,0.7951,0.5834,
A4,1,91,2,351.1375,230.5011,351.1375,230.5011,117,117,0.7479,0.6723,
A4,1,91,3,306.0748,206.7967,306.0748,206.7967,117,117,0.6977,0.5745,
A4,1,91,4,352.4931,173.2544,352.4931,173.2544,117,117,0.6354,0.4948,
A4,1,91,5,295.9427,221.7132,295.9427,221.7132,117,117,0.7552,0.6912,
A4,1,91,6,323.6188,208.1553,323.6188,208.1553,117,117,0.4248,0.3333,
A4,1,91,7,365.4480,191.3660,365.4480,191.3660,117,117,0.6644,0.4657,
A4,1,91,8,332.4092,200.2919,332.4092,200.2919,117,117,0.3884,0.2737,
A6,1,91,0,306.7786,250.4418,306.7786,250.4418,117,117,0.5760,0.4505,
A6,1,91,1,356.0830,164.8372,356.0830,164.8372,117,117,0.7951,0.5834,
A6,1,91,2,351.1375,230.5011,351.1375,230.5011,117,117,0.7479,0.6723,
A6,1,91,3,306.0748,206.7967,306.0748,206.7967,117,117,0.6977,0.5745,
A6,1,91,4,352.4931,173.2544,352.4931,173.2544,117,117,0.6354,0.4948,
A6,1,91,5,295.9427,221.7132,295.9427,221.7132,117,117,0.7552,0.6912,
A6,1,91,6,323.6188,208.1553,323.6188,208.1553,117,117,0.4248,0.3333,
A6,1,91,7,365.4480,191.3660,365.4480,191.3660,117,117,0.6644,0.4657,
A6,1,91,8,332.4092,200.2919,332.4092,200.2919,117,117,0.3884,0.2737,
B4,1,91,0,306.7786,250.4418,306.7738,250.4248,117,117,0.5760,0.4505,
B4,1,91,1,356.0830,164.8372,356.0797,164.7978,117,117,0.7951,0.5834,
B4,1,91,2,351.1375,230.5011,351.1351,230.4563,117,117,0.7479,0.6723,
B4,1,91,3,306.0748,206.7967,306.0627,206.8137,117,117,0.6977,0.5745,
B4,1,91,4,352.4931,173.2544,352.5063,173.2703,117,117,0.6354,0.4948,
B4,1,91,5,295.9427,221.7132,295.9543,221.7166,117,117,0.7552,0.6912,
B4,1,91,6,323.6188,208.1553,323.6180,208.1547,117,117,0.4248,0.3333,
B4,1,91,7,365.4480,191.3660,365.4433,191.3555,117,117,0.6644,0.4657,
B4,1,91,8,332.4092,200.2919,332.4086,200.2899,117,117,0.3884,0.2737,
baseline,1,92,0,219.1677,270.3393,219.1677,270.3393,0,0,-1.0000,-1.0000,
baseline,1,92,1,290.3632,252.5281,290.3632,252.5281,0,0,-1.0000,-1.0000,
baseline,1,92,2,259.9807,296.3927,259.9807,296.3927,0,0,-1.0000,-1.0000,
baseline,1,92,3,217.9856,233.8143,217.9856,233.8143,0,0,-1.0000,-1.0000,
baseline,1,92,4,246.2536,241.3890,246.2536,241.3890,0,0,-1.0000,-1.0000,
baseline,1,92,5,249.7607,252.9343,249.7607,252.9343,0,0,-1.0000,-1.0000,
baseline,1,92,6,277.1823,267.3896,277.1823,267.3896,0,0,-1.0000,-1.0000,
baseline,1,92,7,261.1728,271.0890,261.1728,271.0890,0,0,-1.0000,-1.0000,
baseline,1,92,8,250.5622,255.7834,250.5622,255.7834,0,0,-1.0000,-1.0000,
A4,1,92,0,219.1677,270.3393,219.1677,270.3393,81,81,0.4551,0.3514,
A4,1,92,1,290.3632,252.5281,290.3632,252.5281,81,81,0.7449,0.5256,
A4,1,92,2,259.9807,296.3927,259.9807,296.3927,81,81,0.7395,0.5862,
A4,1,92,3,217.9856,233.8143,217.8866,233.8047,81,80,0.7859,0.6234,
A4,1,92,4,246.2536,241.3890,246.2536,241.3890,81,81,0.5452,0.4218,
A4,1,92,5,249.7607,252.9343,249.7607,252.9343,81,81,0.3207,0.2864,
A4,1,92,6,277.1823,267.3896,277.1823,267.3896,81,81,0.4972,0.4046,
A4,1,92,7,261.1728,271.0890,261.1728,271.0890,81,81,0.6190,0.5366,
A4,1,92,8,250.5622,255.7834,250.5622,255.7834,81,81,0.3675,0.3360,
A6,1,92,0,219.1677,270.3393,219.1677,270.3393,81,81,0.4551,0.3514,
A6,1,92,1,290.3632,252.5281,290.3632,252.5281,81,81,0.7449,0.5256,
A6,1,92,2,259.9807,296.3927,259.9807,296.3927,81,81,0.7395,0.5862,
A6,1,92,3,217.9856,233.8143,217.9856,233.8143,81,81,0.7859,0.6234,
A6,1,92,4,246.2536,241.3890,246.2536,241.3890,81,81,0.5452,0.4218,
A6,1,92,5,249.7607,252.9343,249.7607,252.9343,81,81,0.3207,0.2864,
A6,1,92,6,277.1823,267.3896,277.1823,267.3896,81,81,0.4972,0.4046,
A6,1,92,7,261.1728,271.0890,261.1728,271.0890,81,81,0.6190,0.5366,
A6,1,92,8,250.5622,255.7834,250.5622,255.7834,81,81,0.3675,0.3360,
B4,1,92,0,219.1677,270.3393,219.1700,270.3503,81,81,0.4551,0.3514,
B4,1,92,1,290.3632,252.5281,290.4135,252.4987,81,81,0.7449,0.5256,
B4,1,92,2,259.9807,296.3927,259.9911,296.3675,81,81,0.7395,0.5862,
B4,1,92,3,217.9856,233.8143,217.9469,233.7960,81,81,0.7859,0.6234,
B4,1,92,4,246.2536,241.3890,246.2461,241.3980,81,81,0.5452,0.4218,
B4,1,92,5,249.7607,252.9343,249.7616,252.9334,81,81,0.3207,0.2864,
B4,1,92,6,277.1823,267.3896,277.1871,267.3887,81,81,0.4972,0.4046,
B4,1,92,7,261.1728,271.0890,261.1741,271.1029,81,81,0.6190,0.5366,
B4,1,92,8,250.5622,255.7834,250.5605,255.7837,81,81,0.3675,0.3360,
baseline,1,93,0,189.7487,229.0043,189.7487,229.0043,0,0,-1.0000,-1.0000,
baseline,1,93,1,253.7004,242.0730,253.7004,242.0730,0,0,-1.0000,-1.0000,
baseline,1,93,2,220.2351,267.6736,220.2351,267.6736,0,0,-1.0000,-1.0000,
baseline,1,93,3,190.8343,199.4245,190.8343,199.4245,0,0,-1.0000,-1.0000,
baseline,1,93,4,211.2020,224.5169,211.2020,224.5169,0,0,-1.0000,-1.0000,
baseline,1,93,5,222.9529,218.5907,222.9529,218.5907,0,0,-1.0000,-1.0000,
baseline,1,93,6,243.8628,241.7514,243.8628,241.7514,0,0,-1.0000,-1.0000,
baseline,1,93,7,220.7439,253.1267,220.7439,253.1267,0,0,-1.0000,-1.0000,
baseline,1,93,8,217.5302,230.4910,217.5302,230.4910,0,0,-1.0000,-1.0000,
A4,1,93,0,189.7487,229.0043,189.7487,229.0043,80,80,0.5814,0.5090,
A4,1,93,1,253.7004,242.0730,253.7004,242.0730,80,80,0.7749,0.6764,
A4,1,93,2,220.2351,267.6736,220.2351,267.6736,80,80,0.6649,0.4606,
A4,1,93,3,190.8343,199.4245,190.8343,199.4245,80,80,0.7433,0.6164,
A4,1,93,4,211.2020,224.5169,211.2020,224.5169,80,80,0.5787,0.4540,
A4,1,93,5,222.9529,218.5907,222.9529,218.5907,80,80,0.5821,0.5123,
A4,1,93,6,243.8628,241.7514,243.8628,241.7514,80,80,0.4352,0.3228,
A4,1,93,7,220.7439,253.1267,220.7439,253.1267,80,80,0.6230,0.3919,
A4,1,93,8,217.5302,230.4910,217.5302,230.4910,80,80,0.3832,0.3446,
A6,1,93,0,189.7487,229.0043,189.7487,229.0043,80,80,0.5814,0.5090,
A6,1,93,1,253.7004,242.0730,253.7004,242.0730,80,80,0.7749,0.6764,
A6,1,93,2,220.2351,267.6736,220.2351,267.6736,80,80,0.6649,0.4606,
A6,1,93,3,190.8343,199.4245,190.8343,199.4245,80,80,0.7433,0.6164,
A6,1,93,4,211.2020,224.5169,211.2020,224.5169,80,80,0.5787,0.4540,
A6,1,93,5,222.9529,218.5907,222.9529,218.5907,80,80,0.5821,0.5123,
A6,1,93,6,243.8628,241.7514,243.8628,241.7514,80,80,0.4352,0.3228,
A6,1,93,7,220.7439,253.1267,220.7439,253.1267,80,80,0.6230,0.3919,
A6,1,93,8,217.5302,230.4910,217.5302,230.4910,80,80,0.3832,0.3446,
B4,1,93,0,189.7487,229.0043,189.7489,229.0091,80,80,0.5814,0.5090,
B4,1,93,1,253.7004,242.0730,253.6702,242.0810,80,80,0.7749,0.6764,
B4,1,93,2,220.2351,267.6736,220.2459,267.6795,80,80,0.6649,0.4606,
B4,1,93,3,190.8343,199.4245,190.8620,199.4508,80,80,0.7433,0.6164,
B4,1,93,4,211.2020,224.5169,211.1838,224.5389,80,80,0.5787,0.4540,
B4,1,93,5,222.9529,218.5907,222.9518,218.5867,80,80,0.5821,0.5123,
B4,1,93,6,243.8628,241.7514,243.8620,241.7498,80,80,0.4352,0.3228,
B4,1,93,7,220.7439,253.1267,220.7493,253.1464,80,80,0.6230,0.3919,
B4,1,93,8,217.5302,230.4910,217.5260,230.4922,80,80,0.3832,0.3446,
baseline,1,94,0,148.8516,250.6382,148.8516,250.6382,0,0,-1.0000,-1.0000,
baseline,1,94,1,205.8610,276.2688,205.8610,276.2688,0,0,-1.0000,-1.0000,
baseline,1,94,2,174.4199,296.6143,174.4199,296.6143,0,0,-1.0000,-1.0000,
baseline,1,94,3,150.0758,224.1064,150.0758,224.1064,0,0,-1.0000,-1.0000,
baseline,1,94,4,162.1019,253.3281,162.1019,253.3281,0,0,-1.0000,-1.0000,
baseline,1,94,5,185.9476,242.6997,185.9476,242.6997,0,0,-1.0000,-1.0000,
baseline,1,94,6,203.1880,271.3207,203.1880,271.3207,0,0,-1.0000,-1.0000,
baseline,1,94,7,171.4656,284.2679,171.4656,284.2679,0,0,-1.0000,-1.0000,
baseline,1,94,8,173.6778,257.9877,173.6778,257.9877,0,0,-1.0000,-1.0000,
A4,1,94,0,148.8516,250.6382,148.8516,250.6382,87,87,0.5847,0.4911,
A4,1,94,1,205.8610,276.2688,205.8610,276.2688,87,87,0.7862,0.6969,
A4,1,94,2,174.4199,296.6143,174.4199,296.6143,87,87,0.7137,0.5435,
A4,1,94,3,150.0758,224.1064,150.0758,224.1064,87,87,0.8531,0.6558,
A4,1,94,4,162.1019,253.3281,162.1019,253.3281,87,87,0.6302,0.4451,
A4,1,94,5,185.9476,242.6997,185.9476,242.6997,87,87,0.5951,0.5506,
A4,1,94,6,203.1880,271.3207,203.1880,271.3207,87,87,0.7175,0.6616,
A4,1,94,7,171.4656,284.2679,171.4656,284.2679,87,87,0.5945,0.5108,
A4,1,94,8,173.6778,257.9877,173.6778,257.9877,87,87,0.3346,0.2696,
A6,1,94,0,148.8516,250.6382,148.8516,250.6382,87,87,0.5847,0.4911,
A6,1,94,1,205.8610,276.2688,205.8610,276.2688,87,87,0.7862,0.6969,
A6,1,94,2,174.4199,296.6143,174.4199,296.6143,87,87,0.7137,0.5435,
A6,1,94,3,150.0758,224.1064,150.0758,224.1064,87,87,0.8531,0.6558,
A6,1,94,4,162.1019,253.3281,162.1019,253.3281,87,87,0.6302,0.4451,
A6,1,94,5,185.9476,242.6997,185.9476,242.6997,87,87,0.5951,0.5506,
A6,1,94,6,203.1880,271.3207,203.1880,271.3207,87,87,0.7175,0.6616,
A6,1,94,7,171.4656,284.2679,171.4656,284.2679,87,87,0.5945,0.5108,
A6,1,94,8,173.6778,257.9877,173.6778,257.9877,87,87,0.3346,0.2696,
B4,1,94,0,148.8516,250.6382,148.8586,250.6426,87,87,0.5847,0.4911,
B4,1,94,1,205.8610,276.2688,205.8625,276.2759,87,87,0.7862,0.6969,
B4,1,94,2,174.4199,296.6143,174.4466,296.5924,87,87,0.7137,0.5435,
B4,1,94,3,150.0758,224.1064,150.0653,224.0464,87,87,0.8531,0.6558,
B4,1,94,4,162.1019,253.3281,162.0988,253.3503,87,87,0.6302,0.4451,
B4,1,94,5,185.9476,242.6997,185.9522,242.6917,87,87,0.5951,0.5506,
B4,1,94,6,203.1880,271.3207,203.1879,271.3177,87,87,0.7175,0.6616,
B4,1,94,7,171.4656,284.2679,171.4667,284.2581,87,87,0.5945,0.5108,
B4,1,94,8,173.6778,257.9877,173.6772,257.9878,87,87,0.3346,0.2696,
baseline,1,95,0,196.6609,284.6569,196.6609,284.6569,0,0,-1.0000,-1.0000,
baseline,1,95,1,268.7938,263.2901,268.7938,263.2901,0,0,-1.0000,-1.0000,
baseline,1,95,2,237.7383,310.8377,237.7383,310.8377,0,0,-1.0000,-1.0000,
baseline,1,95,3,196.6413,246.5327,196.6413,246.5327,0,0,-1.0000,-1.0000,
baseline,1,95,4,225.0894,250.4728,225.0894,250.4728,0,0,-1.0000,-1.0000,
baseline,1,95,5,227.5569,268.0570,227.5569,268.0570,0,0,-1.0000,-1.0000,
baseline,1,95,6,254.6289,281.9550,254.6289,281.9550,0,0,-1.0000,-1.0000,
baseline,1,95,7,239.7513,281.6614,239.7513,281.6614,0,0,-1.0000,-1.0000,
baseline,1,95,8,228.7292,268.0568,228.7292,268.0568,0,0,-1.0000,-1.0000,
A4,1,95,0,196.6609,284.6569,196.6609,284.6569,103,103,0.6066,0.5822,
A4,1,95,1,268.7938,263.2901,268.7938,263.2901,103,103,0.5559,0.4440,
A4,1,95,2,237.7383,310.8377,237.7383,310.8377,103,103,0.5911,0.4874,
A4,1,95,3,196.6413,246.5327,196.3806,246.4578,103,101,0.9842,0.8704,
A4,1,95,4,225.0894,250.4728,225.0894,250.4728,103,103,0.5390,0.4754,
A4,1,95,5,227.5569,268.0570,227.5569,268.0570,103,103,0.3792,0.2581,
A4,1,95,6,254.6289,281.9550,254.6289,281.9550,103,103,0.5655,0.5231,
A4,1,95,7,239.7513,281.6614,239.7513,281.6614,103,103,0.6418,0.4730,
A4,1,95,8,228.7292,268.0568,228.7292,268.0568,103,103,0.3685,0.2751,
A6,1,95,0,196.6609,284.6569,196.6609,284.6569,103,103,0.6066,0.5822,
A6,1,95,1,268.7938,263.2901,268.7938,263.2901,103,103,0.5559,0.4440,
A6,1,95,2,237.7383,310.8377,237.7383,310.8377,103,103,0.5911,0.4874,
A6,1,95,3,196.6413,246.5327,196.6413,246.5327,103,103,0.9842,0.8704,
A6,1,95,4,225.0894,250.4728,225.0894,250.4728,103,103,0.5390,0.4754,
A6,1,95,5,227.5569,268.0570,227.5569,268.0570,103,103,0.3792,0.2581,
A6,1,95,6,254.6289,281.9550,254.6289,281.9550,103,103,0.5655,0.5231,
A6,1,95,7,239.7513,281.6614,239.7513,281.6614,103,103,0.6418,0.4730,
A6,1,95,8,228.7292,268.0568,228.7292,268.0568,103,103,0.3685,0.2751,
B4,1,95,0,196.6609,284.6569,196.6670,284.6618,103,103,0.6066,0.5822,
B4,1,95,1,268.7938,263.2901,268.7956,263.2926,103,103,0.5559,0.4440,
B4,1,95,2,237.7383,310.8377,237.7478,310.8284,103,103,0.5911,0.4874,
B4,1,95,3,196.6413,246.5327,196.4805,246.5010,103,103,0.9842,0.8704,
B4,1,95,4,225.0894,250.4728,225.0827,250.4802,103,103,0.5390,0.4754,
B4,1,95,5,227.5569,268.0570,227.5561,268.0598,103,103,0.3792,0.2581,
B4,1,95,6,254.6289,281.9550,254.6292,281.9524,103,103,0.5655,0.5231,
B4,1,95,7,239.7513,281.6614,239.7717,281.6618,103,103,0.6418,0.4730,
B4,1,95,8,228.7292,268.0568,228.7195,268.0587,103,103,0.3685,0.2751,
baseline,1,96,0,358.8966,207.2153,358.8966,207.2153,0,0,-1.0000,-1.0000,
baseline,1,96,1,432.9647,141.4320,432.9647,141.4320,0,0,-1.0000,-1.0000,
baseline,1,96,2,413.6417,207.2871,413.6417,207.2871,0,0,-1.0000,-1.0000,
baseline,1,96,3,352.3259,157.6370,352.3259,157.6370,0,0,-1.0000,-1.0000,
baseline,1,96,4,392.3621,133.4955,392.3621,133.4955,0,0,-1.0000,-1.0000,
baseline,1,96,5,381.0768,188.7619,381.0768,188.7619,0,0,-1.0000,-1.0000,
baseline,1,96,6,415.4203,186.8302,415.4203,186.8302,0,0,-1.0000,-1.0000,
baseline,1,96,7,414.2273,160.9175,414.2273,160.9175,0,0,-1.0000,-1.0000,
baseline,1,96,8,392.5927,166.3962,392.5927,166.3962,0,0,-1.0000,-1.0000,
A4,1,96,0,358.8966,207.2153,358.8675,207.1830,121,120,0.8919,0.5638,
A4,1,96,1,432.9647,141.4320,432.9647,141.4320,121,121,0.6215,0.5262,
A4,1,96,2,413.6417,207.2871,413.6417,207.2871,121,121,0.7309,0.6311,
A4,1,96,3,352.3259,157.6370,352.3259,157.6370,121,121,0.7525,0.7074,
A4,1,96,4,392.3621,133.4955,392.3621,133.4955,121,121,0.8909,0.7660,
A4,1,96,5,381.0768,188.7619,381.0768,188.7619,121,121,0.5745,0.4024,
A4,1,96,6,415.4203,186.8302,415.4203,186.8302,121,121,0.5888,0.5421,
A4,1,96,7,414.2273,160.9175,414.2273,160.9175,121,121,0.5386,0.4049,
A4,1,96,8,392.5927,166.3962,392.5927,166.3962,121,121,0.3862,0.3312,
A6,1,96,0,358.8966,207.2153,358.8966,207.2153,121,121,0.8919,0.5638,
A6,1,96,1,432.9647,141.4320,432.9647,141.4320,121,121,0.6215,0.5262,
A6,1,96,2,413.6417,207.2871,413.6417,207.2871,121,121,0.7309,0.6311,
A6,1,96,3,352.3259,157.6370,352.3259,157.6370,121,121,0.7525,0.7074,
A6,1,96,4,392.3621,133.4955,392.3621,133.4955,121,121,0.8909,0.7660,
A6,1,96,5,381.0768,188.7619,381.0768,188.7619,121,121,0.5745,0.4024,
A6,1,96,6,415.4203,186.8302,415.4203,186.8302,121,121,0.5888,0.5421,
A6,1,96,7,414.2273,160.9175,414.2273,160.9175,121,121,0.5386,0.4049,
A6,1,96,8,392.5927,166.3962,392.5927,166.3962,121,121,0.3862,0.3312,
B4,1,96,0,358.8966,207.2153,358.8415,207.1886,121,121,0.8919,0.5638,
B4,1,96,1,432.9647,141.4320,432.9831,141.4227,121,121,0.6215,0.5262,
B4,1,96,2,413.6417,207.2871,413.6352,207.2855,121,121,0.7309,0.6311,
B4,1,96,3,352.3259,157.6370,352.3303,157.6284,121,121,0.7525,0.7074,
B4,1,96,4,392.3621,133.4955,392.4009,133.4996,121,121,0.8909,0.7660,
B4,1,96,5,381.0768,188.7619,381.0710,188.7771,121,121,0.5745,0.4024,
B4,1,96,6,415.4203,186.8302,415.4032,186.8200,121,121,0.5888,0.5421,
B4,1,96,7,414.2273,160.9175,414.2350,160.9199,121,121,0.5386,0.4049,
B4,1,96,8,392.5927,166.3962,392.5978,166.3982,121,121,0.3862,0.3312,
baseline,1,97,0,395.2733,187.5822,395.2733,187.5822,0,0,-1.0000,-1.0000,
baseline,1,97,1,472.7870,130.6735,472.7870,130.6735,0,0,-1.0000,-1.0000,
baseline,1,97,2,447.4231,194.0620,447.4231,194.0620,0,0,-1.0000,-1.0000,
baseline,1,97,3,392.4841,138.5567,392.4841,138.5567,0,0,-1.0000,-1.0000,
